Rank,Industry,Ticker,Relative Strength,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,Diff
816,Biotechnology,SLN,21.9,0.84,0.82,0.54,0.47,0.79,73,72,21,40,1,-2.8800000000000026
817,Medical Care Facilities,NHC,21.9,0.61,0.61,0.67,0.26,0.64,73,71,66,19,32,-1.5400000000000027
818,Agricultural Inputs,UAN,21.89,0.61,0.45,0.66,0.68,0.88,73,71,73,86,72,-1.0799999999999983
819,Software - Infrastructure,PANW,21.88,0.63,0.55,0.65,0.33,0.7,73,63,59,33,75,5.979999999999999
820,Biotechnology,XOMA,21.86,0.32,0.44,0.58,0.25,0.79,73,78,89,28,36,-9.830000000000002
821,Oil & Gas Integrated,E,21.85,0.73,0.63,0.5,0.61,0.77,73,69,66,77,55,0.990000000000002
822,Entertainment,LLYVK,21.82,0.57,0.58,0.21,0.53,0.65,73,75,83,90,94,-5.690000000000001
823,Insurance - Reinsurance,HG,21.81,0.48,0.48,0.54,0.53,0.65,73,73,70,73,75,-3.860000000000003
824,Auto Parts,PLOW,21.81,0.59,0.65,0.32,0.28,0.8,73,72,68,70,59,-1.9299999999999997
825,Information Technology Services,CACI,21.76,0.69,0.71,0.62,0.3,0.79,73,74,63,45,70,-4.489999999999998
826,Software - Application,PDFS,21.76,0.77,0.56,0.85,0.38,0.6,73,66,54,17,6,3.620000000000001
827,Specialty Industrial Machinery,WTS,21.75,0.61,0.45,0.41,0.6,0.78,73,74,75,83,69,-4.140000000000001
828,Asset Management,PAX,21.72,0.64,0.6,0.47,0.49,0.66,72,72,67,77,31,-2.6700000000000017
829,REIT - Industrial,LXP,21.7,0.83,0.57,0.61,0.24,0.78,72,64,60,24,40,4.620000000000001
830,Household & Personal Products,EL,21.67,0.68,0.68,0.49,0.53,0.66,72,76,49,81,5,-6.569999999999997
831,Oil & Gas Equipment & Services,CLB,21.64,0.83,0.73,0.49,0.36,0.52,72,73,11,3,8,-4.099999999999998
832,"Furnishings, Fixtures & Appliances",TILE,21.63,0.55,0.61,0.49,0.71,0.57,72,81,80,85,60,-15.66
833,Coking Coal,HCC,21.62,0.52,0.51,0.72,0.52,0.5,72,69,75,30,18,0.3200000000000003
834,Personal Services,FTDR,21.56,0.61,0.57,0.51,0.48,0.89,72,77,79,75,75,-9.43
835,Software - Application,DDOG,21.49,0.47,0.49,0.68,0.45,0.78,72,68,67,72,18,1.3199999999999967
836,Banks - Diversified,BAC,21.48,0.7,0.6,0.49,0.39,0.84,72,67,65,65,49,2.5
837,Security & Protection Services,BCO,21.48,0.54,0.51,0.53,0.25,0.67,72,73,73,18,42,-3.460000000000001
838,Diagnostics & Research,NEO,21.42,0.57,0.76,0.56,0.24,0.38,72,79,13,1,2,-11.799999999999997
839,Internet Retail,CPNG,21.4,0.61,0.34,0.5,0.27,0.79,72,68,76,80,63,1.0499999999999972
840,Engineering & Construction,STN,21.38,0.59,0.53,0.41,0.35,0.75,72,71,70,84,80,-1.4700000000000024
841,Banks - Regional,FSBC,21.36,0.69,0.68,0.41,0.41,0.84,72,69,56,50,62,0.629999999999999
842,Diagnostics & Research,IDXX,21.32,0.58,0.6,0.39,0.52,0.84,72,78,77,75,56,-10.909999999999997
843,Auto Parts,ATMU,21.31,0.8,0.62,0.29,0.47,0.71,72,68,67,52,59,1.0599999999999987
844,Steel,MTUS,21.29,0.68,0.61,0.46,0.4,0.59,72,69,59,45,17,-0.019999999999999574
845,Information Technology Services,LDOS,21.2,0.55,0.39,0.65,0.38,0.69,72,70,74,56,54,-0.75
846,Education & Training Services,TAL,21.2,0.8,0.64,0.62,0.52,0.43,72,71,43,58,17,-1.379999999999999
847,Utilities - Regulated Electric,ES,21.12,0.58,0.6,0.76,0.51,0.63,72,70,65,66,45,-0.1999999999999993
848,Health Information Services,DOCS,21.05,0.51,0.34,0.52,0.29,0.74,72,73,77,84,97,-3.7399999999999984
849,Entertainment,LLYVA,21.05,0.57,0.59,0.2,0.49,0.65,72,75,82,89,95,-6.379999999999999
850,Oil & Gas Equipment & Services,VTOL,21.04,0.64,0.63,0.39,0.33,0.75,72,64,53,46,36,4.300000000000001
851,Biotechnology,ACLX,21.0,0.52,0.51,0.62,0.54,0.8,72,69,62,53,61,0.25
852,Tobacco,BTI,20.98,0.48,0.57,0.16,0.73,0.67,72,73,78,92,89,-4.120000000000001
853,REIT - Healthcare Facilities,WELL,20.97,0.73,0.57,0.72,0.7,0.67,72,69,77,82,88,0.23999999999999844
854,Internet Retail,VIPS,20.93,0.31,0.26,0.82,0.5,0.78,72,75,85,63,66,-5.940000000000001
855,Footwear & Accessories,SHOO,20.9,0.66,0.61,0.7,0.44,0.53,72,71,54,8,1,-2.0500000000000007
856,Steel,CMC,20.89,0.57,0.55,0.49,0.43,0.81,72,71,65,42,32,-2.4399999999999977
857,Diagnostics & Research,FLGT,20.87,0.51,0.6,0.66,0.45,0.6,72,78,70,26,70,-10.829999999999998
858,Building Products & Equipment,JBI,20.86,0.56,0.6,0.35,0.41,0.74,71,67,66,52,15,1.6499999999999986
859,Banks - Regional,RRBI,20.85,0.7,0.62,0.46,0.23,0.81,71,72,63,63,63,-3.1899999999999977
860,Asset Management,AMG,20.73,0.57,0.45,0.42,0.51,0.78,71,74,73,69,44,-5.640000000000001
861,Diagnostics & Research,MYGN,20.62,0.61,0.53,0.51,0.2,0.41,71,69,17,1,1,-0.509999999999998
862,Restaurants,VENU,20.61,0.72,0.57,0.62,0.69,0.5,71,74,64,87,38,-5.629999999999999
863,Building Materials,CRH,20.55,0.53,0.56,0.65,0.51,0.84,71,74,78,47,75,-6.039999999999999
864,Biotechnology,ONC,20.48,0.37,0.28,0.5,0.79,0.63,71,69,86,89,92,-0.8299999999999983
865,Medical Devices,TCMD,20.4,0.72,0.48,0.53,0.45,0.66,71,66,55,3,38,2.4499999999999993
866,Credit Services,XYF,20.4,0.33,0.32,0.47,0.16,0.69,71,74,74,97,99,-5.760000000000002
867,Electrical Equipment & Parts,AYI,20.39,0.59,0.6,0.68,0.58,0.65,71,73,75,66,32,-4.800000000000001
868,Banks - Regional,BCAL,20.38,0.71,0.52,0.28,0.18,0.93,71,65,49,32,47,3.259999999999998
869,Aerospace & Defense,HXL,20.36,0.74,0.68,0.57,0.52,0.41,71,70,55,53,15,-1.5899999999999999
870,Drug Manufacturers - General,ABBV,20.36,0.48,0.48,0.8,0.58,0.77,71,72,79,54,72,-3.3100000000000023
871,Travel Services,TNL,20.32,0.61,0.57,0.32,0.53,0.8,71,73,70,82,49,-5.5
872,Computer Hardware,SMCI,20.32,0.45,0.38,0.85,0.64,0.51,71,59,80,92,31,6.950000000000001
873,Aerospace & Defense,GD,20.3,0.62,0.56,0.7,0.58,0.43,71,69,70,68,49,-0.4399999999999977
874,Utilities - Regulated Electric,CEPU,20.27,0.82,0.63,0.36,0.68,0.46,71,6,2,71,39,40.92
875,Software - Application,SRAD,20.24,0.58,0.59,0.28,0.53,0.56,71,79,82,97,98,-13.640000000000004
876,Credit Services,ENVA,20.22,0.69,0.69,0.42,0.25,0.6,71,72,57,59,72,-3.9299999999999997
877,Farm Products,BG,20.18,0.78,0.76,0.51,0.59,0.64,71,72,45,29,36,-4.48
878,Drug Manufacturers - Specialty & Generic,TEVA,20.14,0.5,0.25,0.51,0.36,0.85,71,53,62,21,42,11.09
879,Health Information Services,PRVA,20.11,0.54,0.73,0.75,0.25,0.4,71,76,70,18,78,-8.080000000000002
880,Oil & Gas Midstream,DHT,20.1,0.8,0.64,0.4,0.51,0.55,71,65,64,55,57,2.6400000000000006
881,Education & Training Services,EDU,20.04,0.7,0.68,0.45,0.26,0.81,71,70,24,12,24,-1.4400000000000013
882,Biotechnology,AGIO,20.01,0.62,0.61,0.7,0.29,0.71,71,68,64,35,17,-0.41000000000000014
883,Oil & Gas Equipment & Services,WTTR,20.0,0.69,0.61,0.82,0.44,0.68,71,64,49,19,16,3.41
884,Semiconductors,ALGM,19.99,0.79,0.63,0.37,0.26,0.37,71,73,46,91,19,-4.830000000000002
885,Biotechnology,NUVL,19.94,0.61,0.64,0.51,0.3,0.81,71,61,40,31,42,5.390000000000001
886,Steel,CLF,19.93,0.46,0.52,0.58,0.56,0.76,71,75,79,27,11,-7.219999999999999
887,Internet Retail,SE,19.88,0.25,0.19,0.29,0.53,0.84,71,69,87,93,97,-0.620000000000001
888,Internet Retail,ETSY,19.83,0.36,0.6,0.64,0.52,0.53,70,82,79,75,16,-18.83
889,Software - Application,UBER,19.77,0.61,0.34,0.54,0.24,0.79,70,66,74,73,87,1.629999999999999
890,Lodging,HTHT,19.72,0.71,0.54,0.66,0.37,0.71,70,66,67,28,76,1.6699999999999982
891,Diagnostics & Research,CSTL,19.7,0.61,0.61,0.52,0.14,0.47,70,66,39,2,11,1.1400000000000006
892,Engineering & Construction,BLD,19.65,0.49,0.76,0.25,0.51,0.59,70,75,64,62,19,-8.09
893,Pollution & Treatment Controls,ZWS,19.55,0.56,0.43,0.46,0.84,0.89,70,74,78,85,55,-6.539999999999999
894,Specialty Retail,SVV,19.48,0.64,0.56,0.54,0.63,0.8,70,80,80,60,48,-15.319999999999997
895,Semiconductors,HIMX,19.38,0.67,0.51,0.57,0.32,0.78,70,69,65,78,80,-1.4600000000000009
896,Semiconductor Equipment & Materials,ACLS,19.33,0.57,0.41,0.66,0.43,0.67,70,71,81,39,4,-2.990000000000002
897,Oil & Gas Equipment & Services,BKR,19.31,0.67,0.42,0.58,0.65,0.45,70,63,72,69,40,3.09
898,Luxury Goods,LUXE,19.27,0.71,0.73,0.32,0.5,0.43,70,64,75,74,91,2.530000000000001
899,Diagnostics & Research,EXAS,19.24,0.74,0.82,0.52,0.26,0.74,70,72,46,19,26,-5.120000000000001
900,Utilities - Regulated Electric,XEL,19.24,0.54,0.45,0.83,0.71,0.55,70,66,70,70,81,0.8999999999999986
901,Software - Infrastructure,IIIV,19.21,0.52,0.51,0.58,0.49,0.66,70,75,76,70,68,-8.64
902,Specialty Chemicals,HDSN,19.19,0.59,0.56,0.37,0.76,0.7,70,78,83,89,39,-12.16
903,Medical Devices,LIVN,19.16,0.64,0.62,0.22,0.34,0.68,70,70,58,27,10,-2.8999999999999986
904,Aerospace & Defense,AXON,19.14,0.58,0.53,0.37,0.47,0.72,70,71,70,94,95,-3.280000000000001
905,Internet Retail,PDD,19.11,0.79,0.49,0.68,0.65,0.88,70,66,72,29,41,0.629999999999999
906,Communication Equipment,CSCO,19.09,0.74,0.59,0.57,0.44,0.62,70,64,60,79,76,2.0100000000000016
907,Banks - Regional,BFC,19.08,0.48,0.49,0.34,0.4,0.81,70,72,68,77,87,-4.560000000000002
908,Electronics & Computer Distribution,SNX,19.04,0.61,0.46,0.7,0.46,0.83,70,66,81,74,35,0.5799999999999983
909,Resorts & Casinos,MLCO,19.04,0.57,0.46,0.36,0.49,0.71,70,72,82,94,31,-4.940000000000001
910,Oil & Gas E&P,APA,19.01,0.55,0.44,0.69,0.43,0.64,70,68,71,24,7,-1.2099999999999973
911,Broadcasting,TGNA,19.01,0.31,0.45,0.22,0.3,0.66,70,68,68,37,62,-1.4699999999999989
912,Apparel Retail,AEO,19.01,0.71,0.58,0.28,0.57,0.58,70,74,79,5,3,-7.619999999999997
913,Beverages - Non-Alcoholic,MNST,19.0,0.36,0.62,0.68,0.46,0.64,70,72,66,63,84,-4.510000000000002
914,Building Products & Equipment,AWI,18.99,0.46,0.56,0.42,0.77,0.77,70,77,80,87,75,-11.600000000000001
915,Drug Manufacturers - General,JNJ,18.97,0.44,0.59,0.67,0.67,0.63,70,68,72,63,60,-0.7800000000000011
916,Asset Management,VINP,18.96,0.63,0.64,0.71,0.53,0.73,70,65,57,32,43,1.5899999999999999
917,Semiconductor Equipment & Materials,COHU,18.96,0.75,0.62,0.45,0.46,0.72,70,59,30,20,6,5.420000000000002
918,Airports & Air Services,ASLE,18.92,0.51,0.43,0.33,0.52,0.49,69,75,78,21,73,-8.009999999999998
919,Auto Parts,AAP,18.9,0.53,0.42,0.49,0.28,0.58,69,72,84,87,7,-5.540000000000003
920,Banks - Diversified,JPM,18.89,0.58,0.42,0.63,0.51,0.71,69,63,74,80,76,2.8599999999999994
921,Banks - Regional,HAFC,18.89,0.68,0.61,0.41,0.22,0.82,69,70,54,47,81,-2.75
922,Aluminum,AA,18.82,0.54,0.63,0.59,0.42,0.54,69,73,40,25,12,-6.050000000000001
923,Insurance - Life,LNC,18.81,0.66,0.51,0.36,0.6,0.73,69,70,72,70,66,-3.1300000000000026
924,Building Products & Equipment,SPXC,18.81,0.68,0.54,0.43,0.75,0.7,69,72,69,87,58,-5.0
925,Utilities - Regulated Electric,ETR,18.8,0.53,0.46,0.65,0.78,0.61,69,69,72,82,90,-2.370000000000001
926,Gambling,RSI,18.77,0.43,0.53,0.38,0.81,0.49,69,85,89,96,75,-24.900000000000002
927,Oil & Gas Refining & Marketing,PSX,18.68,0.7,0.54,0.55,0.32,0.71,69,58,58,51,25,5.93
928,Credit Services,SYF,18.64,0.67,0.6,0.26,0.38,0.81,69,69,65,80,49,-1.9299999999999997
929,Aerospace & Defense,NPK,18.64,0.37,0.37,0.51,0.29,0.59,69,76,71,72,61,-10.11
930,Airlines,RYAAY,18.61,0.59,0.59,0.49,0.67,0.84,69,69,73,89,73,-2.5700000000000003
931,Steel,TX,18.58,0.51,0.5,0.54,0.55,0.75,69,70,64,62,33,-3.020000000000003
932,Specialty Industrial Machinery,DCI,18.51,0.74,0.51,0.54,0.55,0.73,69,66,67,46,39,0.010000000000001563
933,Oil & Gas Equipment & Services,TS,18.51,0.87,0.47,0.58,0.29,0.61,69,39,42,60,56,16.3
934,Telecom Services,TLK,18.35,0.59,0.67,0.44,0.77,0.74,69,70,66,71,38,-3.9399999999999977
935,Banks - Regional,BMRC,18.34,0.74,0.51,0.38,0.06,0.68,69,54,51,51,70,8.24
936,Engineering & Construction,GVA,18.28,0.36,0.36,0.45,0.45,0.6,69,68,75,73,74,-1.8599999999999994
937,Apparel Manufacturing,GIL,18.17,0.47,0.46,0.71,0.51,0.84,69,73,74,65,71,-7.329999999999998
938,Oil & Gas Equipment & Services,HAL,18.09,0.77,0.61,0.76,0.46,0.46,69,58,43,18,10,6.02
939,Biotechnology,BBOT,17.91,0.52,0.35,0.67,0.32,0.53,69,40,60,37,62,15.370000000000001
940,Software - Infrastructure,AFRM,17.89,0.46,0.49,0.39,0.57,0.83,69,82,81,93,90,-20.54
941,Banks - Regional,TRST,17.86,0.66,0.54,0.22,0.31,0.86,69,65,57,52,60,0.7399999999999984
942,Airports & Air Services,OMAB,17.85,0.28,0.53,0.34,0.33,0.72,69,71,75,91,86,-5.379999999999999
943,Semiconductors,MTSI,17.83,0.83,0.59,0.42,0.49,0.75,69,61,42,76,47,3.1199999999999974
944,Software - Application,YMM,17.82,0.63,0.39,0.25,0.27,0.84,69,67,65,60,90,-1.379999999999999
945,Utilities - Regulated Electric,EVRG,17.8,0.52,0.53,0.75,0.68,0.65,69,67,67,72,82,-1.5799999999999983
946,Banks - Diversified,RY,17.8,0.59,0.53,0.61,0.4,0.88,69,68,70,64,73,-1.879999999999999
947,Internet Content & Information,SPOT,17.79,0.4,0.36,0.54,0.33,0.69,69,71,80,87,97,-4.609999999999999
948,Biotechnology,FTRE,17.78,0.54,0.66,0.42,0.55,0.67,68,79,68,1,1,-15.32
949,Internet Retail,BBBY,17.77,0.36,0.23,0.41,0.53,0.53,68,66,89,90,1,-0.8300000000000018
950,Farm Products,ADM,17.72,0.49,0.55,0.4,0.47,0.67,68,71,62,56,30,-4.780000000000001
951,Capital Markets,NMR,17.69,0.65,0.35,0.31,0.57,0.62,68,63,70,76,50,1.9800000000000004
952,Education & Training Services,LINC,17.68,0.47,0.54,0.77,0.54,0.71,68,80,82,92,92,-17.15
953,Diagnostics & Research,A,17.6,0.7,0.65,0.69,0.39,0.65,68,67,55,23,14,-1.8999999999999986
954,Banks - Regional,KB,17.57,0.63,0.41,0.48,0.37,0.9,68,66,77,79,72,-0.8999999999999986
955,Oil & Gas Integrated,CVE,17.57,0.41,0.45,0.48,0.57,0.62,68,66,64,55,12,-0.48999999999999844
956,Oil & Gas Midstream,GEL,17.56,0.64,0.47,0.51,0.53,0.66,68,67,69,89,87,-1.2300000000000004
957,Biotechnology,AAPG,17.5,0.41,0.37,0.48,0.53,0.73,68,72,58,90,80,-7.039999999999999
958,Oil & Gas Integrated,BP,17.5,0.6,0.48,0.5,0.46,0.63,68,59,63,62,30,4.109999999999999
959,Diagnostics & Research,VCYT,17.48,0.53,0.54,0.71,0.33,0.39,68,71,65,6,56,-5.509999999999998
960,Electrical Equipment & Parts,ENVX,17.44,0.46,0.46,0.84,0.26,0.58,68,63,60,78,5,1.6700000000000017
961,Banks - Regional,VLY,17.44,0.57,0.51,0.47,0.37,0.81,68,68,66,51,62,-2.669999999999998
962,Biotechnology,DNA,17.41,0.42,0.44,0.79,0.62,0.33,68,76,90,88,2,-11.39
963,Drug Manufacturers - General,GILD,17.41,0.54,0.7,0.35,0.52,0.5,68,68,60,83,89,-2.7600000000000016
964,Conglomerates,MMM,17.34,0.75,0.66,0.4,0.27,0.6,68,67,56,57,77,-1.370000000000001
965,Leisure,MSGE,17.32,0.62,0.51,0.74,0.27,0.72,68,70,74,45,27,-4.669999999999998
966,Oil & Gas Equipment & Services,NOV,17.31,0.83,0.53,0.55,0.37,0.57,68,44,28,15,14,13.02
967,Software - Application,DBD,17.29,0.62,0.51,0.32,0.16,0.76,68,69,65,77,80,-3.330000000000002
968,Banks - Diversified,WFC,17.27,0.7,0.62,0.48,0.34,0.89,68,65,63,70,76,0.129999999999999
969,Capital Markets,BMNR,17.24,0.39,0.33,0.57,0.35,0.0,68,71,5,43,52,-5.770000000000003
970,Broadcasting,NXST,17.2,0.54,0.37,0.29,0.51,0.51,68,61,65,73,40,2.5699999999999985
971,Apparel Retail,URBN,17.19,0.33,0.3,0.54,0.59,0.8,68,72,79,95,87,-7.25
972,Utilities - Regulated Electric,AEP,17.17,0.67,0.52,0.65,0.76,0.61,68,58,61,71,78,5.250000000000002
973,Auto Parts,MGA,17.16,0.59,0.35,0.56,0.43,0.57,68,67,72,68,21,-1.6400000000000006
974,Semiconductors,IMOS,17.14,0.6,0.53,0.7,0.4,0.74,68,60,44,18,20,3.4700000000000006
975,Building Materials,USLM,17.12,0.54,0.65,0.57,0.46,0.66,68,75,74,41,73,-9.86
976,Diagnostics & Research,IQV,17.1,0.76,0.69,0.63,0.65,0.61,68,62,58,36,9,1.7600000000000016
977,Leisure,HAS,17.03,0.75,0.57,0.33,0.44,0.78,68,63,61,81,63,1.3300000000000018
978,Banks - Regional,HIFS,17.02,0.57,0.56,0.38,0.13,0.74,67,72,41,30,74,-6.91
979,Communication Equipment,EXTR,17.01,0.44,0.56,0.27,0.54,0.79,67,79,77,77,49,-15.7
980,Other Industrial Metals & Mining,TECK,16.92,0.55,0.48,0.63,0.25,0.61,67,59,49,7,18,3.700000000000001
981,Asset Management,STT,16.92,0.58,0.49,0.55,0.47,0.82,67,66,67,78,65,-1.1999999999999993
982,Specialty Retail,ULTA,16.91,0.22,0.2,0.67,0.7,0.72,67,68,78,87,59,-3.3500000000000014
983,Medical Devices,PODD,16.9,0.48,0.59,0.27,0.42,0.52,67,67,61,76,80,-2.460000000000001
984,Other Industrial Metals & Mining,MTRN,16.85,0.47,0.61,0.68,0.81,0.64,67,85,81,64,15,-26.89
985,Biotechnology,OCUL,16.77,0.51,0.56,0.3,0.63,0.78,67,65,77,88,84,-0.9000000000000021
986,Specialty Industrial Machinery,GTLS,16.7,0.38,0.38,0.56,0.84,0.78,67,71,75,84,45,-5.699999999999999
987,Oil & Gas E&P,GPRK,16.67,0.71,0.55,0.51,0.27,0.56,67,20,11,13,14,23.470000000000002
988,Auto Parts,ALV,16.66,0.53,0.27,0.39,0.35,0.85,67,60,74,73,42,2.4800000000000004
989,Banks - Regional,BANC,16.55,0.55,0.44,0.48,0.39,0.7,67,63,63,39,39,0.4700000000000024
990,Banks - Regional,CFG,16.53,0.58,0.44,0.57,0.46,0.74,67,68,71,72,40,-3.629999999999999
991,Software - Infrastructure,YEXT,16.47,0.56,0.56,0.38,0.42,0.77,67,65,69,76,68,-1.1300000000000026
992,Pollution & Treatment Controls,ERII,16.47,0.74,0.84,0.75,0.43,0.7,67,71,52,11,58,-6.310000000000002
993,Utilities - Regulated Electric,EMA,16.4,0.43,0.67,0.63,0.69,0.71,67,67,67,81,88,-2.8100000000000023
994,REIT - Retail,NTST,16.37,0.58,0.67,0.51,0.63,0.58,67,67,67,78,67,-3.1499999999999986
995,Leisure,OSW,16.2,0.84,0.55,0.26,0.55,0.63,67,54,54,79,64,6.67
996,Software - Infrastructure,DOCN,16.19,0.52,0.53,0.47,0.28,0.74,67,68,53,4,27,-3.6899999999999977
997,Engineering & Construction,J,16.19,0.59,0.55,0.6,0.57,0.79,67,65,67,61,44,-1.6999999999999993
998,Solar,JKS,16.09,0.57,0.34,0.57,0.27,0.84,67,52,60,73,24,7.73
999,Software - Infrastructure,PAGS,16.05,0.63,0.57,0.56,0.29,0.74,67,68,74,15,70,-4.02
1000,REIT - Healthcare Facilities,CTRE,16.01,0.58,0.5,0.64,0.59,0.56,67,69,72,72,68,-4.77
1001,Biotechnology,JAZZ,15.94,0.52,0.53,0.65,0.61,0.86,67,67,68,39,62,-3.33
1002,Education & Training Services,GHC,15.93,0.69,0.33,0.42,0.49,0.63,67,62,76,59,81,0.5399999999999991
1003,Utilities - Regulated Electric,NEE,15.92,0.44,0.61,0.79,0.3,0.55,67,65,52,41,36,-1.1899999999999995
1004,Semiconductors,ARM,15.89,0.58,0.59,0.45,0.44,0.75,67,67,59,39,37,-3.6899999999999977
1005,Oil & Gas E&P,MUR,15.87,0.58,0.42,0.69,0.38,0.57,67,55,55,21,9,5.209999999999999
1006,Restaurants,NATH,15.86,0.54,0.48,0.52,0.14,0.74,67,68,69,66,90,-4.629999999999999
1007,Scientific & Technical Instruments,ITRN,15.81,0.79,0.67,0.59,0.45,0.71,67,62,56,85,90,0.27000000000000135
1008,Scientific & Technical Instruments,ST,15.78,0.68,0.54,0.37,0.37,0.7,67,55,44,64,10,5.139999999999999
1009,Oil & Gas E&P,SD,15.72,0.58,0.42,0.56,0.34,0.5,66,58,47,29,16,3.620000000000001
1010,Specialty Business Services,RTO,15.67,0.56,0.72,0.46,0.54,0.66,66,73,52,28,38,-9.99
1011,Banks - Regional,FISI,15.66,0.65,0.6,0.52,0.2,0.94,66,62,47,40,79,0.09999999999999964
1012,Oil & Gas Midstream,TRMD,15.63,0.67,0.48,0.42,0.57,0.61,66,59,65,23,9,2.6800000000000015
1013,Utilities - Regulated Gas,NWN,15.62,0.62,0.8,0.73,0.3,0.77,66,67,57,42,76,-3.3400000000000016
1014,Utilities - Independent Power Producers,VST,15.59,0.46,0.51,0.48,0.6,0.79,66,79,83,96,90,-17.959999999999997
1015,Specialty Retail,BBY,15.58,0.85,0.66,0.5,0.26,0.77,66,62,32,13,23,0.39000000000000057
1016,Consumer Electronics,TBCH,15.57,0.71,0.68,0.58,0.6,0.35,66,65,42,57,6,-1.7699999999999996
1017,Insurance - Diversified,AEG,15.54,0.45,0.25,0.61,0.43,0.81,66,57,71,66,68,4.18
1018,Biotechnology,XENE,15.54,0.65,0.55,0.59,0.28,0.84,66,60,60,6,35,1.2899999999999991
1019,Utilities - Diversified,SRE,15.47,0.63,0.51,0.75,0.81,0.82,66,64,65,53,41,-0.9700000000000006
1020,Semiconductors,QCOM,15.45,0.75,0.5,0.6,0.41,0.51,66,48,48,28,23,9.549999999999999
1021,Insurance - Specialty,ITIC,15.44,0.53,0.41,0.65,0.6,0.67,66,69,68,28,85,-5.540000000000001
1022,Specialty Industrial Machinery,PH,15.42,0.72,0.53,0.42,0.5,0.76,66,64,63,72,58,-0.9300000000000015
1023,REIT - Industrial,PLD,15.41,0.75,0.67,0.62,0.39,0.72,66,61,51,29,36,0.8599999999999994
1024,Utilities - Regulated Gas,ATO,15.39,0.41,0.58,0.6,0.52,0.79,66,65,66,62,86,-2.5199999999999996
1025,Tools & Accessories,RBC,15.38,0.72,0.71,0.5,0.7,0.58,66,71,63,83,77,-7.869999999999999
1026,Specialty Industrial Machinery,CXT,15.36,0.42,0.43,0.59,0.48,0.66,66,65,69,55,18,-1.870000000000001
1027,Semiconductors,UMC,15.33,0.61,0.55,0.79,0.24,0.69,66,61,46,48,71,0.9100000000000001
1028,Other Industrial Metals & Mining,CMP,15.31,0.42,0.5,0.66,0.25,0.85,66,70,87,93,78,-6.950000000000001
1029,Utilities - Regulated Electric,IDA,15.31,0.4,0.56,0.75,0.7,0.5,66,67,68,74,79,-4.130000000000001
1030,Medical Instruments & Supplies,BLFS,15.3,0.51,0.65,0.46,0.41,0.71,66,70,54,12,73,-6.939999999999998
1031,Oil & Gas Integrated,TGS,15.27,0.75,0.56,0.4,0.69,0.51,66,10,8,80,82,30.2
1032,Medical Devices,OFIX,15.26,0.67,0.76,0.4,0.46,0.52,66,63,45,3,25,-0.5299999999999994
1033,Credit Services,FOA,15.22,0.48,0.53,0.25,0.34,0.62,66,67,59,93,99,-3.8599999999999977
1034,Pollution & Treatment Controls,FSS,15.22,0.5,0.67,0.27,0.7,0.75,66,81,74,89,42,-21.700000000000003
1035,Discount Stores,DLTR,15.17,0.71,0.71,0.27,0.7,0.76,66,62,54,91,65,-0.3800000000000008
1036,Health Information Services,VEEV,15.17,0.48,0.44,0.66,0.49,0.68,66,67,72,85,75,-4.470000000000001
1037,Specialty Industrial Machinery,GRC,15.17,0.52,0.5,0.72,0.74,0.79,66,70,74,62,54,-6.860000000000001
1038,Oil & Gas E&P,TALO,15.06,0.62,0.43,0.49,0.36,0.53,66,51,46,20,9,7.32
1039,Advertising Agencies,IAS,15.05,0.64,0.46,0.77,0.47,0.65,65,65,59,16,8,-2.710000000000001
1040,Oil & Gas Midstream,SBR,15.03,0.64,0.35,0.66,0.46,0.61,65,57,76,61,69,3.549999999999999
1041,Insurance - Life,GNW,15.03,0.47,0.41,0.51,0.64,0.64,65,64,69,69,61,-1.4399999999999995
1042,Specialty Industrial Machinery,XYL,15.02,0.73,0.45,0.74,0.71,0.87,65,66,67,68,46,-3.039999999999999
1043,Asset Management,NTRS,14.98,0.55,0.39,0.55,0.51,0.75,65,61,73,87,59,0.46000000000000085
1044,Software - Infrastructure,CFLT,14.96,0.58,0.61,0.53,0.25,0.42,65,16,7,6,15,25.020000000000003
1045,Capital Markets,SNEX,14.93,0.44,0.52,0.56,0.64,0.87,65,76,83,89,96,-13.100000000000001
1046,Telecom Services,LILAK,14.89,0.53,0.55,0.66,0.71,0.61,65,74,71,54,10,-11.25
1047,REIT - Healthcare Facilities,VTR,14.89,0.73,0.57,0.58,0.62,0.52,65,52,61,65,84,6.33
1048,Building Products & Equipment,WMS,14.88,0.6,0.53,0.41,0.44,0.76,65,63,65,15,21,-1.3599999999999977
1049,Gold,RGLD,14.85,0.33,0.34,0.67,0.3,0.45,65,67,77,40,90,-4.15
1050,Oil & Gas Integrated,EC,14.83,0.61,0.5,0.49,0.29,0.45,65,58,54,46,39,2.6500000000000004
1051,Real Estate Services,JLL,14.82,0.68,0.71,0.27,0.6,0.74,65,69,64,55,42,-5.93
1052,Medical Care Facilities,USPH,14.8,0.46,0.63,0.62,0.36,0.63,65,68,50,16,18,-5.329999999999998
1053,Conglomerates,SEB,14.69,0.45,0.34,0.38,0.7,0.56,65,65,79,74,36,-3.0600000000000005
1054,Engineering & Construction,FLR,14.66,0.61,0.62,0.57,0.23,0.68,65,41,18,33,14,12.08
